subscription_id,user_id,plan_type,status,event_effective_ts,mrr_amount,currency
900256,105656,monthly,active,2026-01-16T14:51:52Z,9.99,USD
900256,105656,monthly,canceled,2026-03-26T14:51:52Z,9.99,USD
900257,107181,monthly,active,2025-09-15 09:49:14,9.99,USD
900257,107181,monthly,canceled,2025-10-31T14:49:14Z,9.99,USD
900258,105983,monthly,active,2025-09-27T07:55:53Z,9.99,USD
900258,105983,monthly,canceled,2026-01-27T07:55:53Z,9.99,USD
900259,101119,free_trial,trialing,2025-10-28T12:38:05Z,0.0,USD
900260,106567,monthly,active,2025-09-10T14:11:20Z,9.99,USD
900261,104881,annual,active,2025-07-11T05:05:22Z,79.99,USD
900262,103336,free_trial,trialing,2025-10-08T06:09:32Z,0.0,USD
900262,103336,free_trial,expired,2025-10-15T06:09:32Z,0.0,USD
900263,102129,free_trial,trialing,2025-07-19T07:22:32Z,0.0,USD
900263,102129,annual,active,2025-08-02T07:22:32Z,79.99,USD
900264,105993,monthly,active,2025-11-06 22:43:53,9.99,USD
900265,100017,annual,active,2025-08-11T08:26:28Z,79.99,USD
900265,100017,annual,canceled,2025-11-15T08:26:28Z,79.99,USD
900266,105287,free_trial,trialing,2025-12-01 19:50:28,0.0,USD
900266,105287,monthly,active,2025-12-07T00:50:28Z,9.99,USD
900266,105287,monthly,canceled,2026-02-17 19:50:28,9.99,USD
900267,101184,free_trial,trialing,2025-09-07T17:55:01Z,0.0,USD
900267,101184,annual,active,2025-09-21T17:55:01Z,79.99,USD
900268,100738,annual,active,2025-11-05T18:51:36Z,79.99,USD
900268,100738,annual,canceled,2026-03-21T18:51:36Z,79.99,USD
900269,103083,monthly,active,2025-09-10T11:56:02Z,9.99,USD
900270,105415,monthly,active,2025-11-02 23:42:28,9.99,USD
900270,105415,monthly,canceled,2026-03-18T04:42:28Z,9.99,USD
900271,103905,annual,active,2025-10-17T16:19:07Z,79.99,USD
900272,103344,free_trial,trialing,2025-08-21T11:53:09Z,0.0,USD
900272,103344,free_trial,expired,2025-08-30T11:53:09Z,0.0,USD
900273,107599,free_trial,trialing,2025-12-21T06:15:39Z,0.0,USD
900273,107599,free_trial,expired,2025-12-28T06:15:39Z,0.0,USD
900274,106492,monthly,active,2025-09-07T09:30:49Z,9.99,USD
900275,107877,free_trial,trialing,2025-09-23 13:05:57,0.0,USD
900276,107843,monthly,active,2025-09-22T20:53:56Z,9.99,USD
900277,104885,monthly,active,2026-01-14T21:23:11Z,9.99,USD
900278,100239,free_trial,trialing,2026-02-06T09:06:58Z,0.0,USD
900278,100239,monthly,active,2026-02-12T09:06:58Z,9.99,USD
900278,100239,monthly,canceled,2026-03-05T09:06:58Z,9.99,USD
900279,100595,monthly,active,2025-09-24T00:47:27Z,9.99,USD
900280,105343,monthly,active,2026-01-31T02:27:57Z,9.99,USD
900280,105343,monthly,canceled,2026-03-28T02:27:57Z,9.99,USD
900281,104036,monthly,active,2025-08-11 04:24:23,9.99,USD
900282,101124,free_trial,trialing,2025-09-25 09:51:18,0.0,USD
900282,101124,monthly,active,2025-10-04 09:51:18,9.99,USD
900283,102223,monthly,active,2025-11-09T13:48:22Z,9.99,USD
900283,102223,monthly,expired,2025-10-23 08:48:22,9.99,USD
900284,103044,annual,active,2025-09-19 22:11:29,79.99,USD
900284,103044,annual,canceled,2026-01-17T03:11:29Z,79.99,USD
900285,101980,annual,active,2025-09-23T10:26:57Z,79.99,USD
900286,103907,monthly,active,2026-01-09T13:24:51Z,9.99,USD
900286,103907,monthly,canceled,2026-03-05T13:24:51Z,9.99,USD
900287,100004,annual,active,2026-01-05 17:19:53,79.99,USD
900287,100004,annual,expired,2026-02-17 17:19:53,79.99,USD
900288,101465,free_trial,trialing,2025-07-06 15:49:51,0.0,USD
900288,101465,annual,active,2025-07-15 15:49:51,79.99,USD
900289,105134,annual,active,2025-10-12T09:21:01Z,79.99,USD
900289,105134,annual,canceled,2026-02-04 04:21:01,79.99,USD
900290,102087,free_trial,trialing,2026-01-01T05:39:46Z,0.0,USD
900290,102087,monthly,active,2026-01-07T05:39:46Z,9.99,USD
900291,103971,monthly,active,2025-12-01 21:58:13,9.99,USD
900292,104029,monthly,active,2025-09-20T00:10:56Z,9.99,USD
900292,104029,monthly,canceled,2025-12-12T00:10:56Z,9.99,USD
900293,102396,monthly,active,2025-12-13 21:30:37,9.99,USD
900294,101026,annual,active,2026-01-13T19:06:56Z,79.99,USD
900295,104949,monthly,active,2025-12-01T19:38:40Z,9.99,USD
900295,104949,monthly,expired,2026-03-30T19:38:40Z,9.99,USD
900296,107081,monthly,active,2025-12-02T15:24:33Z,9.99,USD
900297,107429,annual,active,2026-01-12T22:05:19Z,79.99,USD
900298,103655,monthly,active,2025-10-20T04:29:53Z,9.99,USD
900298,103655,monthly,expired,2025-11-15T04:29:53Z,9.99,USD
900299,107932,free_trial,trialing,2025-11-29T08:47:11Z,0.0,USD
900299,107932,free_trial,expired,2025-12-09T08:47:11Z,0.0,USD
900300,104214,monthly,active,2025-09-20T01:27:06Z,9.99,USD
900301,102345,free_trial,trialing,2025-12-03T01:33:31Z,0.0,USD
900302,101972,monthly,active,2025-11-06T07:06:29Z,9.99,USD
900303,107576,monthly,active,2025-12-03 07:39:20,9.99,USD
900303,107576,monthly,expired,2026-03-23T12:39:20Z,9.99,USD
900304,101386,monthly,active,2025-12-15T23:00:05Z,9.99,USD
900305,102787,monthly,active,2025-10-06T07:06:42Z,9.99,USD
900306,100069,free_trial,trialing,2025-08-08T04:47:56Z,0.0,USD
900306,100069,annual,active,2025-08-21T04:47:56Z,79.99,USD
900307,104009,free_trial,trialing,2025-08-07T15:55:27Z,0.0,USD
900307,104009,free_trial,expired,2025-08-16T15:55:27Z,0.0,USD
900308,105313,monthly,active,2025-12-29T22:47:40Z,9.99,USD
900308,105313,monthly,canceled,2026-05-04T22:47:40Z,9.99,USD
900309,102185,monthly,active,2025-09-13T12:38:06Z,9.99,USD
900309,102185,monthly,canceled,2025-11-10 07:38:06,9.99,USD
900310,107092,free_trial,trialing,2025-11-04T09:32:29Z,0.0,USD
900310,107092,free_trial,expired,2025-11-17T09:32:29Z,0.0,USD
900311,100327,free_trial,trialing,2026-01-11T19:48:40Z,0.0,USD
900312,104227,monthly,active,2025-07-08T02:58:39Z,9.99,USD
900312,104227,monthly,canceled,2025-08-15T02:58:39Z,9.99,USD
900313,107442,monthly,active,2025-10-09T06:52:23Z,9.99,USD
900313,107442,monthly,expired,2026-02-11T06:52:23Z,9.99,GBP
900314,104348,monthly,active,2025-07-15T21:57:10Z,9.99,USD
900314,104348,monthly,canceled,2025-08-01T21:57:10Z,9.99,USD
900315,102512,free_trial,trialing,2025-08-05T08:50:14Z,0.0,USD
900316,316524,free_trial,trialing,2025-10-17T21:13:47Z,0.0,USD
900317,103984,free_trial,trialing,2026-02-13T17:18:45Z,0.0,USD
900317,103984,free_trial,expired,2026-02-24T17:18:45Z,0.0,USD
900318,107245,annual,active,2025-10-10T17:29:46Z,79.99,USD
900318,107245,annual,canceled,2026-02-14T17:29:46Z,79.99,USD
900319,105898,monthly,active,2025-11-10T12:13:22Z,9.99,USD
900320,104613,monthly,active,2025-08-05T08:14:39Z,9.99,USD
900321,104626,free_trial,trialing,2025-08-23T10:54:28Z,0.0,USD
900321,104626,monthly,active,2025-08-29T10:54:28Z,9.99,USD
900321,104626,monthly,canceled,2025-10-26T10:54:28Z,9.99,USD
900322,100247,annual,active,2025-08-05T22:59:58Z,79.99,USD
900322,100247,annual,canceled,2025-10-15T22:59:58Z,79.99,USD
900323,106302,monthly,active,2025-07-25 10:52:51,9.99,USD
900324,104717,monthly,active,2025-08-22T17:20:32Z,9.99,USD
900325,101463,monthly,active,2025-10-15T17:02:38Z,9.99,USD
900326,107068,free_trial,trialing,2025-07-26T05:15:14Z,0.0,USD
900326,107068,annual,active,2025-07-31T05:15:14Z,79.99,USD
900326,107068,annual,canceled,2025-11-05 00:15:14,79.99,USD
900327,103221,free_trial,trialing,2025-12-28T09:29:21Z,0.0,USD
900328,100123,monthly,active,2025-08-31 14:15:04,9.99,USD
900329,102935,monthly,active,2025-08-20T09:28:49Z,9.99,USD
900330,100237,annual,active,2025-11-04 11:57:00,79.99,USD
900331,102464,monthly,active,2026-01-02T23:35:45Z,9.99,USD
900331,102464,monthly,canceled,2026-01-27T23:35:45Z,9.99,USD
900332,101950,monthly,active,2025-07-18T23:23:03Z,9.99,USD
900333,107501,annual,active,2025-07-24T13:33:22Z,79.99,USD
900334,105785,monthly,active,2025-11-12T08:39:07Z,9.99,USD
900335,103014,free_trial,trialing,2025-11-24T05:47:38Z,0.0,USD
900335,103014,free_trial,expired,2025-12-02T05:47:38Z,0.0,USD
900336,381378,free_trial,trialing,2025-08-04T07:08:54Z,0.0,USD
900336,381378,free_trial,expired,2025-08-17T07:08:54Z,0.0,USD
900337,106152,annual,active,2025-10-15T15:07:24Z,79.99,USD
900338,352835,annual,active,2025-11-15T08:04:59Z,79.99,USD
900339,102503,annual,active,2025-08-17 20:12:11,79.99,USD
900340,107479,monthly,active,2025-09-15T07:15:49Z,9.99,USD
900341,325978,monthly,active,2025-09-17T03:41:14Z,9.99,USD
900342,102167,monthly,active,2025-09-11 20:54:14,9.99,USD
900343,103177,annual,active,2025-10-16 22:36:38,79.99,USD
900343,103177,annual,canceled,2025-11-14T03:36:38Z,79.99,USD
900344,106747,monthly,active,2025-12-31T08:00:04Z,9.99,USD
900345,106380,monthly,active,2025-10-08T05:00:33Z,9.99,USD
900345,106380,monthly,canceled,2025-11-06T05:00:33Z,9.99,USD
900346,105724,free_trial,trialing,2025-11-10T03:52:49Z,0.0,USD
900346,105724,free_trial,expired,2025-11-18T03:52:49Z,0.0,USD
900347,105690,annual,active,2025-10-23T00:08:55Z,79.99,USD
900348,100073,free_trial,trialing,2025-09-26T10:48:48Z,0.0,USD
900348,100073,monthly,active,2025-10-02T10:48:48Z,9.99,USD
900349,106684,monthly,active,2026-01-31T04:56:20Z,9.99,USD
900350,105777,monthly,active,2026-01-31T20:50:07Z,9.99,USD
900351,100072,monthly,active,2025-10-10T23:34:47Z,9.99,USD
900352,105145,annual,active,2025-12-10T10:10:50Z,79.99,USD
900352,105145,annual,expired,2026-04-16 05:10:50,79.99,USD
900353,103574,annual,active,2025-10-25T22:03:29Z,79.99,USD
900353,103574,annual,canceled,2026-01-12T22:03:29Z,79.99,USD
900354,103672,monthly,active,2026-02-01T07:52:28Z,9.99,USD
900355,107482,free_trial,trialing,2025-12-28T17:55:43Z,0.0,USD
900356,100915,monthly,active,2025-10-21T23:07:09Z,9.99,USD
900356,100915,monthly,expired,2026-04-07T23:07:09Z,9.99,USD
900357,103903,free_trial,trialing,2025-08-15 04:24:25,0.0,USD
900357,103903,free_trial,expired,2025-08-27T09:24:25Z,0.0,USD
900358,102497,monthly,active,2026-01-26T08:59:06Z,9.99,USD
900358,102497,monthly,canceled,2026-05-01T08:59:06Z,9.99,USD
900359,105782,monthly,active,2025-09-02T01:47:47Z,9.99,USD
900360,102287,monthly,active,2025-09-19T22:41:07Z,9.99,USD
900361,104789,annual,active,2025-10-07T02:59:26Z,79.99,USD
900361,104789,annual,canceled,2025-12-01T02:59:26Z,79.99,USD
900362,105513,free_trial,trialing,2026-01-24T13:40:42Z,0.0,USD
900362,105513,monthly,active,2026-01-27T13:40:42Z,9.99,USD
900363,105951,monthly,active,2025-11-24T17:10:07Z,9.99,USD
900363,105951,monthly,canceled,2025-12-23T17:10:07Z,9.99,GBP
900364,107758,monthly,active,2025-09-01T21:30:14Z,9.99,USD
900365,100922,monthly,active,2025-10-19T22:58:13Z,9.99,USD
900366,104263,free_trial,trialing,2026-01-26T20:49:00Z,0.0,USD
900366,104263,monthly,active,2026-02-07T20:49:00Z,9.99,USD
900367,104537,annual,active,2025-10-31T19:51:58Z,79.99,USD
900368,104479,monthly,active,2025-11-14T09:40:52Z,9.99,USD
900369,102762,free_trial,trialing,2025-09-01T17:12:49Z,0.0,USD
900369,102762,free_trial,expired,2025-09-13T17:12:49Z,0.0,USD
900370,102176,free_trial,trialing,2025-12-24T11:13:24Z,0.0,USD
900370,102176,free_trial,expired,2026-01-06T11:13:24Z,0.0,USD
900371,398922,monthly,active,2026-02-18T14:26:53Z,9.99,USD
900372,100262,annual,active,2025-11-30T05:13:31Z,79.99,USD
900373,102232,monthly,active,2025-11-30T21:02:36Z,9.99,USD
900373,102232,monthly,canceled,2025-12-15T21:02:36Z,9.99,USD
900374,103289,monthly,active,2026-01-23 09:09:29,9.99,USD
900374,103289,monthly,expired,2026-03-24T14:09:29Z,9.99,USD
900375,104694,annual,active,2025-08-28T13:12:20Z,79.99,USD
900375,104694,annual,expired,2025-12-04T13:12:20Z,79.99,USD
900376,100022,annual,active,2026-02-17T02:29:20Z,79.99,USD
900377,107960,monthly,active,2026-01-30T23:54:08Z,9.99,USD
900378,100260,annual,active,2026-01-25T02:40:51Z,79.99,USD
900379,104089,free_trial,trialing,2025-12-11T00:49:26Z,0.0,USD
900379,104089,free_trial,expired,2025-12-18T00:49:26Z,0.0,USD
900380,101596,monthly,active,2026-02-03T11:55:47Z,9.99,USD
900380,101596,monthly,canceled,2026-04-12T11:55:47Z,9.99,USD
900381,101692,monthly,active,2025-09-27T21:27:50Z,9.99,USD
900381,101692,monthly,canceled,2026-01-27T21:27:50Z,9.99,USD
900382,103405,monthly,active,2025-11-15T04:02:05Z,9.99,USD
900383,103305,monthly,active,2026-01-17T08:25:22Z,9.99,USD
900383,103305,monthly,canceled,2026-03-17T08:25:22Z,9.99,USD
900384,103730,monthly,active,2025-09-03T09:37:45Z,9.99,USD
900384,103730,monthly,canceled,2025-10-08T09:37:45Z,9.99,USD
900385,105233,annual,active,2025-11-30T21:25:34Z,79.99,USD
900385,105233,annual,canceled,2026-03-02T21:25:34Z,79.99,USD
900386,104170,monthly,active,2025-10-17T07:13:51Z,9.99,USD
900387,103068,annual,active,2026-02-01T18:54:23Z,79.99,USD
900388,107623,annual,active,2025-12-11T08:06:35Z,79.99,USD
900389,105763,monthly,active,2026-01-09T13:30:33Z,9.99,USD
900390,100900,free_trial,trialing,2025-08-01T03:15:08Z,0.0,USD
900390,100900,free_trial,expired,2025-08-10T03:15:08Z,0.0,USD
900391,101683,annual,active,2026-01-12T22:59:16Z,79.99,USD
900391,101683,annual,canceled,2026-03-31T22:59:16Z,79.99,USD
900392,103980,free_trial,trialing,2025-11-13T22:39:25Z,0.0,USD
900392,103980,annual,active,2025-11-22 17:39:25,79.99,USD
900392,103980,annual,canceled,2026-01-08T22:39:25Z,79.99,USD
900393,104894,free_trial,trialing,2025-10-27T06:51:38Z,0.0,USD
900393,104894,free_trial,expired,2025-11-09T06:51:38Z,0.0,USD
900394,101908,monthly,active,2025-12-15T14:28:51Z,9.99,USD
900395,103136,monthly,active,2025-11-21 00:46:41,9.99,USD
900396,107400,monthly,active,2026-02-16T02:07:27Z,9.99,USD
900397,101996,monthly,active,2025-10-07T01:33:53Z,9.99,GBP
900397,101996,monthly,canceled,2025-11-25 20:33:53,9.99,USD
900398,102274,free_trial,trialing,2026-02-18T23:06:04Z,0.0,USD
900398,102274,free_trial,expired,2026-02-26T23:06:04Z,0.0,USD
900399,103945,monthly,active,2026-02-15T11:59:48Z,9.99,USD
900400,100299,free_trial,trialing,2025-12-02T02:12:15Z,0.0,USD
900400,100299,annual,active,2025-12-14T02:12:15Z,79.99,USD
900401,103222,annual,active,2025-10-16T10:53:27Z,79.99,USD
900401,103222,annual,canceled,2025-12-07T10:53:27Z,79.99,USD
900402,103252,annual,active,2025-09-13T21:21:29Z,79.99,USD
900403,102484,annual,active,2025-07-10T05:22:01Z,79.99,USD
900404,100601,monthly,active,2025-12-11T05:25:15Z,9.99,USD
900404,100601,monthly,canceled,2026-03-23T05:25:15Z,9.99,USD
900405,101489,monthly,active,2025-09-29T07:01:00Z,9.99,USD
900406,100990,free_trial,trialing,2026-01-23T17:10:46Z,0.0,USD
900406,100990,monthly,active,2026-01-26T17:10:46Z,9.99,USD
900407,100292,monthly,active,2025-12-11T21:46:45Z,9.99,USD
900407,100292,monthly,canceled,2026-02-08T21:46:45Z,9.99,USD
900408,102819,monthly,active,2025-08-16T06:44:35Z,9.99,USD
900409,100988,annual,active,2025-10-20T15:41:30Z,79.99,USD
900409,100988,annual,expired,2026-03-23T15:41:30Z,79.99,USD
900410,107020,monthly,active,2025-10-02T21:18:42Z,9.99,USD
900411,101825,free_trial,trialing,2025-10-07T06:22:59Z,0.0,USD
900411,101825,monthly,active,2025-10-12T06:22:59Z,9.99,USD
900412,104435,monthly,active,2026-01-06 14:00:17,9.99,USD
900412,104435,monthly,canceled,2026-06-03 14:00:17,9.99,USD
900413,389943,free_trial,trialing,2025-11-02T09:13:25Z,0.0,USD
900413,389943,annual,active,2025-11-09T09:13:25Z,79.99,USD
900414,104887,free_trial,trialing,2025-07-04T03:09:55Z,0.0,USD
900415,103394,free_trial,trialing,2025-10-07 16:33:08,0.0,USD
900416,105039,annual,active,2025-07-20T21:38:24Z,79.99,USD
900417,104479,annual,active,2025-10-30T10:12:39Z,79.99,USD
900417,104479,annual,canceled,2025-11-23T10:12:39Z,79.99,USD
900418,106481,annual,active,2025-07-05T03:48:07Z,79.99,USD
900419,101315,monthly,active,2026-01-07T23:27:12Z,9.99,USD
900419,101315,monthly,canceled,2026-03-20T23:27:12Z,9.99,USD
900420,100420,free_trial,trialing,2025-07-18T23:09:21Z,0.0,USD
900420,100420,annual,active,2025-07-30T23:09:21Z,79.99,USD
900421,107939,monthly,active,2025-07-06T00:09:45Z,9.99,USD
900422,105831,annual,active,2025-08-08T00:07:14Z,79.99,USD
900423,106121,annual,active,2025-12-02T19:46:00Z,79.99,USD
900424,106774,annual,active,2026-01-12T09:12:50Z,79.99,USD
900424,106774,annual,canceled,2026-05-07T09:12:50Z,79.99,USD
900425,107449,monthly,active,2025-10-08T16:55:57Z,9.99,USD
900426,105630,free_trial,trialing,2025-09-22T19:10:17Z,0.0,USD
900427,102761,monthly,active,2026-02-10T09:10:23Z,9.99,USD
900428,106323,monthly,active,2025-11-03T19:19:54Z,9.99,USD
900428,106323,monthly,canceled,2026-02-10T19:19:54Z,9.99,USD
900429,102618,free_trial,trialing,2026-01-29T06:41:15Z,0.0,USD
900429,102618,free_trial,expired,2026-02-09T06:41:15Z,0.0,USD
900430,101771,monthly,active,2025-08-25T04:09:57Z,9.99,USD
900431,103121,free_trial,trialing,2026-01-20T20:55:24Z,0.0,USD
900431,103121,free_trial,expired,2026-01-30 15:55:24,0.0,USD
900432,105783,free_trial,trialing,2025-07-14T14:21:58Z,0.0,USD
900432,105783,free_trial,expired,2025-07-23T14:21:58Z,0.0,USD
900433,101824,monthly,active,2025-10-28T03:56:21Z,9.99,USD
900434,105796,free_trial,trialing,2025-07-26T20:36:25Z,0.0,USD
900435,102479,monthly,active,2025-09-08T23:19:07Z,9.99,USD
900435,102479,monthly,canceled,2025-12-10T23:19:07Z,9.99,USD
900436,105197,free_trial,trialing,2025-08-10T10:32:41Z,0.0,USD
900436,105197,annual,active,2025-08-21T10:32:41Z,79.99,USD
900436,105197,annual,canceled,2025-10-31T10:32:41Z,79.99,USD
900437,106256,annual,active,2025-08-20T01:55:33Z,79.99,USD
900438,102480,monthly,active,2026-01-28T16:00:30Z,9.99,USD
900439,104826,monthly,active,2026-02-13T07:33:45Z,9.99,USD
900439,104826,monthly,canceled,2026-03-22T07:33:45Z,9.99,USD
900440,106932,monthly,active,2025-10-24T10:13:22Z,9.99,USD
900440,106932,monthly,expired,2025-12-11 05:13:22,9.99,USD
900441,106432,monthly,active,2025-09-17T17:50:33Z,9.99,USD
900442,104809,free_trial,trialing,2025-09-08T09:38:09Z,0.0,USD
900443,107904,free_trial,trialing,2025-11-23T05:56:46Z,0.0,USD
900443,107904,monthly,active,2025-12-05 00:56:46,9.99,USD
900443,107904,monthly,canceled,2025-12-25T05:56:46Z,9.99,USD
900444,101898,annual,active,2026-02-01T15:32:45Z,79.99,USD
900444,101898,annual,canceled,2026-05-01T15:32:45Z,79.99,USD
900445,104455,monthly,active,2025-11-03T05:10:30Z,9.99,USD
900446,100267,free_trial,trialing,2025-12-27T00:18:58Z,0.0,USD
900446,100267,monthly,active,2026-01-05T00:18:58Z,9.99,USD
900447,102308,annual,active,2025-10-07T06:42:38Z,79.99,USD
900447,102308,annual,canceled,2025-11-14 01:42:38,79.99,USD
900448,100574,monthly,active,2025-12-03T08:03:31Z,9.99,USD
900448,100574,monthly,canceled,2025-12-28T08:03:31Z,9.99,USD
900449,103673,free_trial,trialing,2025-09-25T02:22:54Z,0.0,USD
900450,103738,free_trial,trialing,2026-01-24 20:29:28,0.0,USD
900451,102484,monthly,active,2025-11-23T13:39:16Z,9.99,USD
900452,105852,free_trial,trialing,2025-10-15T23:19:47Z,0.0,USD
900452,105852,annual,active,2025-10-19T23:19:47Z,79.99,USD
900453,106579,annual,active,2026-01-29T18:57:26Z,79.99,USD
900453,106579,annual,canceled,2026-03-05T18:57:26Z,79.99,USD
900454,101624,annual,active,2025-10-23T19:20:05Z,79.99,USD
900455,104557,free_trial,trialing,2025-08-26T18:35:54Z,0.0,USD
900455,104557,annual,active,2025-09-01T18:35:54Z,79.99,USD
900456,100093,monthly,active,2025-11-11T07:20:01Z,9.99,USD
900456,100093,monthly,canceled,2026-03-16T07:20:01Z,9.99,USD
900457,107014,monthly,active,2026-01-15T00:25:11Z,9.99,USD
900458,106899,monthly,active,2025-11-13T04:33:16Z,9.99,USD
900459,105411,free_trial,trialing,2025-10-08T01:11:19Z,0.0,USD
900459,105411,annual,active,2025-10-14T01:11:19Z,79.99,USD
900460,101465,free_trial,trialing,2025-11-06T15:49:50Z,0.0,USD
900460,101465,free_trial,expired,2025-11-16T15:49:50Z,0.0,USD
900461,105629,free_trial,trialing,2025-08-30 08:56:10,0.0,USD
900461,105629,monthly,active,2025-09-02T13:56:10Z,9.99,USD
900462,100322,free_trial,trialing,2025-10-07T00:05:27Z,0.0,USD
900462,100322,monthly,active,2025-10-16T00:05:27Z,9.99,USD
900462,100322,monthly,canceled,2026-01-16T00:05:27Z,9.99,USD
900463,101277,free_trial,trialing,2025-09-30T09:36:25Z,0.0,USD
900464,102782,monthly,active,2025-09-02T16:27:38Z,9.99,USD
900465,107567,monthly,active,2026-01-31T17:41:08Z,9.99,USD
900465,107567,monthly,canceled,2026-04-08 12:41:08,9.99,USD
900466,106425,annual,active,2026-01-22T02:53:34Z,79.99,USD
900467,103420,monthly,active,2025-11-30T07:35:41Z,9.99,USD
900468,106067,annual,active,2025-11-27T01:25:04Z,79.99,USD
900468,106067,annual,canceled,2026-02-24T01:25:04Z,79.99,USD
900469,104687,monthly,active,2026-01-13T00:44:47Z,9.99,USD
900469,104687,monthly,canceled,2026-05-24T00:44:47Z,9.99,USD
